geoName,glaucoma
Alabama,31
Alaska,45
Arizona,66
Arkansas,30
California,45
Colorado,31
Connecticut,52
Delaware,41
District of Columbia,20
Florida,34
Georgia,42
Hawaii,60
Idaho,26
Illinois,42
Indiana,33
Iowa,42
Kansas,44
Kentucky,18
Louisiana,82
Maine,25
Maryland,48
Massachusetts,37
Michigan,44
Minnesota,44
Mississippi,55
Missouri,48
Montana,22
Nebraska,37
Nevada,31
New Hampshire,66
New Jersey,49
New Mexico,66
New York,39
North Carolina,36
North Dakota,28
Ohio,49
Oklahoma,41
Oregon,30
Pennsylvania,41
Rhode Island,29
South Carolina,41
South Dakota,0
Tennessee,27
Texas,36
Utah,35
Vermont,100
Virginia,44
Washington,55
West Virginia,31
Wisconsin,42
Wyoming,0
