geoName,glaucoma
Alabama,33
Alaska,0
Arizona,18
Arkansas,0
California,29
Colorado,19
Connecticut,28
Delaware,0
District of Columbia,30
Florida,49
Georgia,24
Hawaii,21
Idaho,100
Illinois,28
Indiana,25
Iowa,0
Kansas,71
Kentucky,10
Louisiana,41
Maine,46
Maryland,22
Massachusetts,37
Michigan,33
Minnesota,59
Mississippi,43
Missouri,44
Montana,0
Nebraska,20
Nevada,0
New Hampshire,66
New Jersey,23
New Mexico,57
New York,26
North Carolina,25
North Dakota,0
Ohio,31
Oklahoma,25
Oregon,21
Pennsylvania,25
Rhode Island,92
South Carolina,46
South Dakota,39
Tennessee,34
Texas,28
Utah,0
Vermont,37
Virginia,24
Washington,28
West Virginia,0
Wisconsin,52
Wyoming,0
