geoName,glaucoma
Alabama,50
Alaska,22
Arizona,47
Arkansas,22
California,46
Colorado,21
Connecticut,63
Delaware,0
District of Columbia,45
Florida,39
Georgia,32
Hawaii,38
Idaho,71
Illinois,55
Indiana,51
Iowa,50
Kansas,37
Kentucky,43
Louisiana,30
Maine,100
Maryland,36
Massachusetts,43
Michigan,32
Minnesota,29
Mississippi,52
Missouri,29
Montana,46
Nebraska,22
Nevada,64
New Hampshire,61
New Jersey,58
New Mexico,39
New York,51
North Carolina,43
North Dakota,57
Ohio,52
Oklahoma,27
Oregon,51
Pennsylvania,58
Rhode Island,46
South Carolina,36
South Dakota,0
Tennessee,61
Texas,39
Utah,33
Vermont,53
Virginia,51
Washington,46
West Virginia,16
Wisconsin,33
Wyoming,91
